544	RAF Lossiemouth	Lossiemouth	United Kingdom	LMO	EGQS	0
545	Cambridge Airport	Cambridge	United Kingdom	CBG	EGSC	0
547	Norwich International Airport	Norwich	United Kingdom	NWI	EGSH	0
548	London Stansted Airport	London	United Kingdom	STN	EGSS	0
552	Exeter International Airport	Exeter	United Kingdom	EXT	EGTE	0
553	Bristol Filton Airport	Bristol	United Kingdom	FZO	EGTG	0
554	Oxford (Kidlington) Airport	Oxford	United Kingdom	OXF	EGTK	0
557	RAF Mildenhall	Mildenhall	United Kingdom	MHZ	EGUN	0
560	RAF Fairford	Fairford	United Kingdom	FFD	EGVA	0
561	RAF Brize Norton	Brize Norton	United Kingdom	BZZ	EGVN	0
562	RAF Odiham	Odiham	United Kingdom	ODH	EGVO	0
564	RAF Northolt	Northolt	United Kingdom	NHT	EGWU	0
565	RAF Coningsby	Coningsby	United Kingdom	QCY	EGXC	0
569	RAF Honington	Honington	United Kingdom	BEQ	EGXH	0
573	RAF Linton-On-Ouse	Linton-on-ouse	United Kingdom	HRT	EGXU	0
574	RAF Waddington	Waddington	United Kingdom	WTN	EGXW	0
578	RAF Marham	Marham	United Kingdom	KNF	EGYM	0
579	Mount Pleasant Airport	Mount Pleasant	Falkland Islands	MPN	EGYP	-3
580	Amsterdam Airport Schiphol	Amsterdam	Netherlands	AMS	EHAM	1
582	Maastricht Aachen Airport	Maastricht	Netherlands	MST	EHBK	1
585	Eindhoven Airport	Eindhoven	Netherlands	EIN	EHEH	1
586	Eelde Airport	Groningen	Netherlands	GRQ	EHGG	1
588	De Kooy Airport	De Kooy	Netherlands	DHR	EHKD	1
589	Lelystad Airport	Lelystad	Netherlands	LEY	EHLE	1
590	Leeuwarden Air Base	Leeuwarden	Netherlands	LWR	EHLW	1
591	Rotterdam The Hague Airport	Rotterdam	Netherlands	RTM	EHRD	1
592	Soesterberg Air Base	Soesterberg	Netherlands	UTC	EHSB	1
593	Twente Airfield	Enschede	Netherlands	ENS	EHTW	1
594	Valkenburg Naval Air Base	Valkenburg	Netherlands	LID	EHVB	1
595	Woensdrecht Air Base	Woensdrecht	Netherlands	WOE	EHWO	1
596	Cork Airport	Cork	Ireland	ORK	EICK	0
597	Galway Airport	Galway	Ireland	GWY	EICM	0
599	Dublin Airport	Dublin	Ireland	DUB	EIDW	0
600	Ireland West Knock Airport	Connaught	Ireland	NOC	EIKN	0
601	Kerry Airport	Kerry	Ireland	KIR	EIKY	0
603	Shannon Airport	Shannon	Ireland	SNN	EINN	0
604	Sligo Airport	Sligo	Ireland	SXL	EISG	0
605	Waterford Airport	Waterford	Ireland	WAT	EIWF	0
607	Aarhus Airport	Aarhus	Denmark	AAR	EKAH	1
608	Billund Airport	Billund	Denmark	BLL	EKBI	1
609	Copenhagen Kastrup Airport	Copenhagen	Denmark	CPH	EKCH	1
610	Esbjerg Airport	Esbjerg	Denmark	EBJ	EKEB	1
612	Karup Airport	Karup	Denmark	KRP	EKKA	1
615	Odense Airport	Odense	Denmark	ODE	EKOD	1
617	Copenhagen Roskilde Airport	Copenhagen	Denmark	RKE	EKRK	1
618	Bornholm Airport	Ronne	Denmark	RNN	EKRN	1
621	Skrydstrup Air Base	Skrydstrup	Denmark	SKS	EKSP	1
623	Thisted Airport	Thisted	Denmark	TED	EKTS	1
625	Vagar Airport	Vagar	Faroe Islands	FAE	EKVG	0
627	Stauning Airport	Stauning	Denmark	STA	EKVJ	1
628	Aalborg Airport	Aalborg	Denmark	AAL	EKYT	1
629	Luxembourg-Findel International Airport	Luxemburg	Luxembourg	LUX	ELLX	1
632	Alta Airport	Alta	Norway	ALF	ENAT	1
636	Bergen Airport Flesland	Bergen	Norway	BGO	ENBR	1
638	Kristiansand Airport	Kristiansand	Norway	KRS	ENCN	1
640	Bardufoss Airport	Bardufoss	Norway	BDU	ENDU	1
641	Harstad/Narvik Airport, Evenes	Harstad/Narvik	Norway	EVE	ENEV	1
642	Leirin Airport	Fagernes	Norway	VDB	ENFG	1
644	Oslo Gardermoen Airport	Oslo	Norway	OSL	ENGM	1
645	Haugesund Airport	Haugesund	Norway	HAU	ENHD	1
646	Hasvik Airport	Hasvik	Norway	HAA	ENHK	1
647	Kristiansund Airport (Kvernberget)	Kristiansund	Norway	KSU	ENKB	1
650	Lista Airport	Farsund	Norway	FAN	ENLI	1
651	Molde Airport	Molde	Norway	MOL	ENML	1
653	Banak Airport	Lakselv	Norway	LKL	ENNA	1
654	Notodden Airport	Notodden	Norway	NTB	ENNO	1
657	Moss-Rygge Airport	Rygge	Norway	RYG	ENRY	1
658	Svalbard Airport, Longyear	Svalbard	Norway	LYR	ENSB	1
659	Skien Airport	Skien	Norway	SKE	ENSN	1
660	Stord Airport	Stord	Norway	SRP	ENSO	1
664	Sandefjord Airport, Torp	Sandefjord	Norway	TRF	ENTO	1
666	Stavanger Airport Sola	Stavanger	Norway	SVG	ENZV	1
671	Katowice International Airport	Katowice	Poland	KTW	EPKT	1
677	Redzikowo Air Base	Slupsk	Poland	OSP	EPSK	1
679	Warsaw Chopin Airport	Warsaw	Poland	WAW	EPWA	1
685	Ronneby Airport	Ronneby	Sweden	RNB	ESDF	1
687	Gothenburg-Landvetter Airport	Gothenborg	Sweden	GOT	ESGG	1
698	Mora Airport	Mora	Sweden	MXX	ESKM	1
704	Landskrona Airport	Landskrona	Sweden	JLD	ESML	1
705	Oskarshamn Airport	Oskarshamn	Sweden	OSK	ESMO	1
707	Kalmar Airport	Kalkmar	Sweden	KLR	ESMQ	1
709	Halmstad Airport	Halmstad	Sweden	HAD	ESMT	1
714	Sveg Airport	Sveg	Sweden	EVG	ESND	1
716	Hudiksvall Airport	Hudiksvall	Sweden	HUV	ESNH	1
719	Lycksele Airport	Lycksele	Sweden	LYC	ESNL	1
724	Kiruna Airport	Kiruna	Sweden	KRN	ESNQ	1
729	Vilhelmina Airport	Vilhelmina	Sweden	VHM	ESNV	1
730	Arvidsjaur Airport	Arvidsjaur	Sweden	AJR	ESNX	1
737	Stockholm-Arlanda Airport	Stockholm	Sweden	ARN	ESSA	1
738	Stockholm-Bromma Airport	Stockholm	Sweden	BMA	ESSB	1
739	Borlange Airport	Borlange	Sweden	BLE	ESSD	1
740	Hultsfred Airport	Hultsfred	Sweden	HLF	ESSF	1
746	Visby Airport	Visby	Sweden	VBY	ESSV	1
750	Spangdahlem Air Base	Spangdahlem	Germany	SPM	ETAD	1
751	Ramstein Air Base	Ramstein	Germany	RMS	ETAR	1
753	Giebelstadt Army Air Field	Giebelstadt	Germany	GHF	ETEU	1
755	Celle Airport	Celle	Germany	ZCN	ETHC	1
764	Hanau Army Air Field	Hanau	Germany	ZNF	ETID	1
769	Geilenkirchen Air Base	Geilenkirchen	Germany	GKE	ETNG	1
772	Rostock-Laage Airport	Laage	Germany	RLG	ETNL	1
786	Ingolstadt Manching Airport	Ingolstadt	Germany	IGS	ETSI	1
790	Alexander Bay Airport	Alexander Bay	South Africa	ALJ	FAAB	2
791	Aggeneys Airport	Aggeneys	South Africa	AGZ	FAAG	2
793	Bisho Airport	Bisho	South Africa	BIY	FABE	2
794	Bram Fischer International Airport	Bloemfontein	South Africa	BFN	FABL	2
797	Cape Town International Airport	Cape Town	South Africa	CPT	FACT	2
799	King Shaka International Airport	Durban	South Africa	DUR	FALE	2
800	Ben Schoeman Airport	East London	South Africa	ELS	FAEL	2
803	Grand Central Airport	Johannesburg	South Africa	GCJ	FAGC	2
804	George Airport	George	South Africa	GRJ	FAGG	2
811	Hoedspruit Air Force Base Airport	Hoedspruit	South Africa	HDS	FAHS	2
813	OR Tambo International Airport	Johannesburg	South Africa	JNB	FAJS	2
815	Kimberley Airport	Kimberley	South Africa	KIM	FAKM	2
818	Johan Pienaar Airport	Kuruman	South Africa	KMH	FAKU	2
819	Kleinsee Airport	Kleinsee	South Africa	KLZ	FAKZ	2
820	Lanseria Airport	Johannesburg	South Africa	HLA	FALA	2
824	Ladysmith Airport	Ladysmith	South Africa	LAY	FALY	2
827	Margate Airport	Margate	South Africa	MGH	FAMG	2
832	Morningside Farm Airport	Musina	South Africa	MEZ	FAMS	2
834	Newcastle Airport	Newcastle	South Africa	NCS	FANC	2
837	Oudtshoorn Airport	Oudtshoorn	South Africa	DUH	FAOH	2
838	Port Elizabeth Airport	Port Elizabeth	South Africa	PLZ	FAPE	2
840	Hendrik Van Eck Airport	Phalaborwa	South Africa	PHW	FAPH	2
843	Pietermaritzburg Airport	Pietermaritzburg	South Africa	PZB	FAPM	2
844	Pilanesberg International Airport	Pilanesberg	South Africa	NTY	FAPN	2
845	Polokwane International Airport	Potgietersrus	South Africa	PTG	FAPP	2
848	Queenstown Airport	Queenstown	South Africa	UTW	FAQT	2
849	Richards Bay Airport	Richard's Bay	South Africa	RCB	FARB	2
851	Robertson Airport	Robertson	South Africa	ROD	FARS	2
852	Springbok Airport	Springbok	South Africa	SBU	FASB	2
857	Sishen Airport	Sishen	South Africa	SIS	FASS	2
859	Skukuza Airport	Skukuza	South Africa	SZK	FASZ	2
863	Tzaneen Airport	Tzaneen	South Africa	LTA	FATZ	2
864	Prince Mangosuthu Buthelezi Airport	Ulundi	South Africa	ULD	FAUL	2
865	Pierre Van Ryneveld Airport	Upington	South Africa	UTN	FAUP	2
866	K. D. Matanzima Airport	Umtata	South Africa	UTT	FAUT	2
867	Vryburg Airport	Vryburg	South Africa	VRU	FAVB	2
868	Virginia Airport	Durban	South Africa	VIR	FAVG	2
871	Wonderboom Airport	Pretoria	South Africa	PRY	FAWB	2
874	Welkom Airport	Welkom	South Africa	WEL	FAWM	2
877	Francistown Airport	Francistown	Botswana	FRW	FBFT	2
878	Jwaneng Airport	Jwaneng	Botswana	JWA	FBJW	2
879	Kasane Airport	Kasane	Botswana	BBK	FBKE	2
880	Maun Airport	Maun	Botswana	MUB	FBMN	2
881	Sir Seretse Khama International Airport	Gaberone	Botswana	GBE	FBSK	2
882	Selebi Phikwe Airport	Selebi-phikwe	Botswana	PKW	FBSP	2
883	Maya-Maya Airport	Brazzaville	Congo (Brazzaville)	BZV	FCBB	1
884	Owando Airport	Owando	Congo (Kinshasa)	FTX	FCOO	1
885	Ouesso Airport	Ouesso	Congo (Kinshasa)	OUE	FCOU	1
886	Pointe Noire Airport	Pointe-noire	Congo (Brazzaville)	PNR	FCPP	1
887	Matsapha Airport	Manzini	Swaziland	MTS	FDMS	2
890	Bata Airport	Bata	Equatorial Guinea	BSG	FGBT	1
891	Malabo Airport	Malabo	Equatorial Guinea	SSG	FGSL	1
892	RAF Ascension Island	Wide Awake	Saint Helena	ASI	FHAW	0
893	Sir Seewoosagur Ramgoolam International Airport	Plaisance	Mauritius	MRU	FIMP	4
894	Sir Charles Gaetan Duval Airport	Rodriguez Island	Mauritius	RRG	FIMR	4
896	Tiko Airport	Tiko	Cameroon	TKC	FKKC	1
897	Douala International Airport	Douala	Cameroon	DLA	FKKD	1
898	Salak Airport	Maroua	Cameroon	MVR	FKKL	1
899	Foumban Nkounja Airport	Foumban	Cameroon	FOM	FKKM	1
901	Garoua International Airport	Garoua	Cameroon	GOU	FKKR	1
902	Bafoussam Airport	Bafoussam	Cameroon	BFX	FKKU	1
903	Bamenda Airport	Bamenda	Cameroon	BPC	FKKV	1
906	Livingstone Airport	Livingstone	Zambia	LVI	FLLI	2
907	Kenneth Kaunda International Airport Lusaka	Lusaka	Zambia	LUN	FLLS	2
908	Mfuwe Airport	Mfuwe	Zambia	MFU	FLMF	2
910	Simon Mwansa Kapwepwe International Airport	Ndola	Zambia	NLA	FLND	2
911	Southdowns Airport	Southdowns	Zambia	KIW	FLSO	2
912	Prince Said Ibrahim International Airport	Moroni	Comoros	HAH	FMCH	3
914	Ouani Airport	Anjouan	Comoros	AJN	FMCV	3
915	Dzaoudzi Pamandzi International Airport	Dzaoudzi	Mayotte	DZA	FMCZ	3
916	Roland Garros Airport	St.-denis	Reunion	RUN	FMEE	4
917	Pierrefonds Airport	St.-pierre	Reunion	ZSE	FMEP	4
918	Ivato Airport	Antananarivo	Madagascar	TNR	FMMI	3
919	Miandrivazo Airport	Miandrivazo	Madagascar	ZVA	FMMN	3
920	Sainte Marie Airport	Sainte Marie	Madagascar	SMS	FMMS	3
921	Toamasina Airport	Toamasina	Madagascar	TMM	FMMT	3
922	Morondava Airport	Morondava	Madagascar	MOQ	FMMV	3
923	Arrachart Airport	Antsiranana	Madagascar	DIE	FMNA	3
924	Mananara Nord Airport	Mananara	Madagascar	WMR	FMNC	3
925	Andapa Airport	Andapa	Madagascar	ZWA	FMND	3
926	Ambilobe Airport	Ambilobe	Madagascar	AMB	FMNE	3
927	Antsirabato Airport	Antalaha	Madagascar	ANM	FMNH	3
928	Analalava Airport	Analalava	Madagascar	HVA	FMNL	3
929	Amborovy Airport	Mahajanga	Madagascar	MJN	FMNM	3
930	Fascene Airport	Nosy-be	Madagascar	NOS	FMNN	3
931	Besalampy Airport	Besalampy	Madagascar	BPY	FMNQ	3
932	Maroantsetra Airport	Maroantsetra	Madagascar	WMN	FMNR	3
933	Sambava Airport	Sambava	Madagascar	SVB	FMNS	3
934	Vohimarina Airport	Vohemar	Madagascar	VOH	FMNV	3
935	Ambalabe Airport	Antsohihy	Madagascar	WAI	FMNW	3
936	Ampampamena Airport	Ampampamena	Madagascar	IVA	FMNZ	3
938	Fianarantsoa Airport	Fianarantsoa	Madagascar	WFI	FMSF	3
939	Farafangana Airport	Farafangana	Madagascar	RVA	FMSG	3
940	Manakara Airport	Manakara	Madagascar	WVK	FMSK	3
941	Mananjary Airport	Mananjary	Madagascar	MNJ	FMSM	3
942	Morombe Airport	Morombe	Madagascar	MXM	FMSR	3
943	Toliara Airport	Toliara	Madagascar	TLE	FMST	3
944	Mbanza Congo Airport	M'banza-congo	Angola	SSY	FNBC	1
945	Benguela Airport	Benguela	Angola	BUG	FNBG	1
946	Cabinda Airport	Cabinda	Angola	CAB	FNCA	1
948	Nova Lisboa Airport	Huambo	Angola	NOV	FNHU	1
949	Kuito Airport	Kuito	Angola	SVP	FNKU	1
951	Quatro de Fevereiro Airport	Luanda	Angola	LAD	FNLU	1
952	Malanje Airport	Malanje	Angola	MEG	FNMA	1
953	Menongue Airport	Menongue	Angola	SPP	FNME	1
955	Negage Airport	Negage	Angola	GXG	FNNG	1
956	Porto Amboim Airport	Porto Amboim	Angola	PBN	FNPA	1
957	Saurimo Airport	Saurimo	Angola	VHC	FNSA	1
958	Soyo Airport	Soyo	Angola	SZA	FNSO	1
959	Lubango Airport	Lubango	Angola	SDD	FNUB	1
960	Luena Airport	Luena	Angola	LUO	FNUE	1
961	Uige Airport	Uige	Angola	UGO	FNUG	1
962	Xangongo Airport	Xangongo	Angola	XGN	FNXA	1
963	Oyem Airport	Oyem	Gabon	OYE	FOGO	1
964	Okondja Airport	Okondja	Gabon	OKN	FOGQ	1
965	Lambarene Airport	Lambarene	Gabon	LBQ	FOGR	1
966	Bitam Airport	Bitam	Gabon	BMM	FOOB	1
967	Port Gentil Airport	Port Gentil	Gabon	POG	FOOG	1
968	Omboue Hopital Airport	Omboue Hospial	Gabon	OMB	FOOH	1
969	Makokou Airport	Makokou	Gabon	MKU	FOOK	1
970	Libreville Leon M'ba International Airport	Libreville	Gabon	LBV	FOOL	1
971	M'Vengue El Hadj Omar Bongo Ondimba International Airport	Franceville	Gabon	MVB	FOON	1
972	Principe Airport	Principe	Sao Tome and Principe	PCP	FPPR	0
974	Beira Airport	Beira	Mozambique	BEW	FQBR	2
976	Inhambane Airport	Inhambane	Mozambique	INH	FQIN	2
977	Lichinga Airport	Lichinga	Mozambique	VXC	FQLC	2
979	Maputo Airport	Maputo	Mozambique	MPM	FQMA	2
983	Nacala Airport	Nacala	Mozambique	MNC	FQNC	2
984	Nampula Airport	Nampula	Mozambique	APL	FQNP	2
985	Pemba Airport	Pemba	Mozambique	POL	FQPB	2
986	Quelimane Airport	Quelimane	Mozambique	UEL	FQQL	2
988	Chingozi Airport	Tete	Mozambique	TET	FQTT	2
990	Vilankulo Airport	Vilankulu	Mozambique	VNX	FQVL	2
992	Desroches Airport	Desroches	Seychelles	DES	FSDR	4
994	Seychelles International Airport	Mahe	Seychelles	SEZ	FSIA	4
995	Praslin Airport	Praslin	Seychelles	PRI	FSPP	4
997	Abeche Airport	Abeche	Chad	AEH	FTTC	1
998	Moundou Airport	Moundou	Chad	MQQ	FTTD	1
999	N'Djamena International Airport	N'djamena	Chad	NDJ	FTTJ	1
1000	Faya Largeau Airport	Faya-largeau	Chad	FYT	FTTY	1
1001	Joshua Mqabuko Nkomo International Airport	Bulawayo	Zimbabwe	BUQ	FVBU	2
1003	Buffalo Range Airport	Chiredzi	Zimbabwe	BFO	FVCZ	2
1004	Victoria Falls International Airport	Victoria Falls	Zimbabwe	VFA	FVFA	2
1005	Harare International Airport	Harare	Zimbabwe	HRE	FVHA	2
1006	Kariba International Airport	Kariba	Zimbabwe	KAB	FVKB	2
1009	Masvingo International Airport	Masvingo	Zimbabwe	MVZ	FVMV	2
1011	Thornhill Air Base	Gwert	Zimbabwe	GWE	FVTL	2
1012	Hwange National Park Airport	Hwange National Park	Zimbabwe	WKM	FVWN	2
1013	Chileka International Airport	Blantyre	Malawi	BLZ	FWCL	2
1014	Karonga Airport	Karonga	Malawi	KGJ	FWKA	2
1016	Lilongwe International Airport	Lilongwe	Malawi	LLW	FWKI	2
1017	Mzuzu Airport	Mzuzu	Malawi	ZZU	FWUU	2
1018	Moshoeshoe I International Airport	Maseru	Lesotho	MSU	FXMM	2
1020	Ndjili International Airport	Kinshasa	Congo (Kinshasa)	FIH	FZAA	1
1021	Ndolo Airport	Kinshasa	Congo (Kinshasa)	NLO	FZAB	1
1022	Muanda Airport	Muanda	Congo (Kinshasa)	MNB	FZAG	1
1024	Bandundu Airport	Bandoundu	Congo (Kinshasa)	FDU	FZBO	1
1025	Kikwit Airport	Kikwit	Congo (Kinshasa)	KKW	FZCA	1
1026	Mbandaka Airport	Mbandaka	Congo (Kinshasa)	MDK	FZEA	1
1027	Gbadolite Airport	Gbadolite	Congo (Kinshasa)	BDT	FZFD	1
1028	Gemena Airport	Gemena	Congo (Kinshasa)	GMA	FZFK	1
1030	Lisala Airport	Lisala	Congo (Kinshasa)	LIQ	FZGA	1
1031	Bangoka International Airport	Kisangani	Congo (Kinshasa)	FKI	FZIC	2
1032	Matari Airport	Isiro	Congo (Kinshasa)	IRP	FZJH	2
1033	Bunia Airport	Bunia	Congo (Kinshasa)	BUX	FZKA	2
1035	Bukavu Kavumu Airport	Bukavu/kavumu	Congo (Kinshasa)	BKY	FZMA	2
1036	Goma International Airport	Goma	Congo (Kinshasa)	GOM	FZNA	2
1037	Kindu Airport	Kindu	Congo (Kinshasa)	KND	FZOA	2
1038	Lubumbashi International Airport	Lubumashi	Congo (Kinshasa)	FBM	FZQA	2
1039	Kolwezi Airport	Kolwezi	Congo (Kinshasa)	KWZ	FZQM	2
1040	Kalemie Airport	Kalemie	Congo (Kinshasa)	FMI	FZRF	2
1041	Kamina Base Airport	Kamina Base	Congo (Kinshasa)	KMN	FZSA	2
1042	Kananga Airport	Kananga	Congo (Kinshasa)	KGA	FZUA	2
1043	Mbuji Mayi Airport	Mbuji-mayi	Congo (Kinshasa)	MJM	FZWA	2
1044	Senou Airport	Bamako	Mali	BKO	GABS	0
1045	Gao Airport	Gao	Mali	GAQ	GAGO	0
1046	Kayes Dag Dag Airport	Kayes	Mali	KYS	GAKY	0
1047	Mopti Airport	Mopti	Mali	MZI	GAMB	0
1048	Timbuktu Airport	Tombouctou	Mali	TOM	GATB	0
1050	Banjul International Airport	Banjul	Gambia	BJL	GBYD	0
1051	Fuerteventura Airport	Fuerteventura	Spain	FUE	GCFV	0
1052	Hierro Airport	Hierro	Spain	VDE	GCHI	0
1053	La Palma Airport	Santa Cruz De La Palma	Spain	SPC	GCLA	0
1054	Gran Canaria Airport	Gran Canaria	Spain	LPA	GCLP	0
1055	Lanzarote Airport	Arrecife	Spain	ACE	GCRR	0
1056	Tenerife South Airport	Tenerife	Spain	TFS	GCTS	0
1057	Tenerife Norte Airport	Tenerife	Spain	TFN	GCXO	0
1058	Melilla Airport	Melilla	Spain	MLN	GEML	1
1059	Lungi International Airport	Freetown	Sierra Leone	FNA	GFLL	0
1062	Spriggs Payne Airport	Monrovia	Liberia	MLW	GLMR	0
1063	Roberts International Airport	Monrovia	Liberia	ROB	GLRB	0
1064	Al Massira Airport	Agadir	Morocco	AGA	GMAD	0
1065	Tan Tan Airport	Tan Tan	Morocco	TTA	GMAT	0
1068	Moulay Ali Cherif Airport	Er-rachidia	Morocco	ERH	GMFK	0
1069	Bassatine Airport	Meknes	Morocco	MEK	GMFM	0
1070	Angads Airport	Oujda	Morocco	OUD	GMFO	0
1074	Mohammed V International Airport	Casablanca	Morocco	CMN	GMMN	0
1075	Menara Airport	Marrakech	Morocco	RAK	GMMX	0
1076	Kenitra Airport	Kentira	Morocco	NNA	GMMY	0
1077	Ouarzazate Airport	Ouarzazate	Morocco	OZZ	GMMZ	0
1078	Cherif Al Idrissi Airport	Al Hociema	Morocco	AHU	GMTA	0
1079	Saniat R'mel Airport	Tetouan	Morocco	TTU	GMTN	0
1080	Ibn Batouta Airport	Tanger	Morocco	TNG	GMTT	0
1081	Ziguinchor Airport	Ziguinchor	Senegal	ZIG	GOGG	0
1082	Cap Skirring Airport	Cap Skiring	Senegal	CSK	GOGS	0
1083	Kaolack Airport	Kaolack	Senegal	KLC	GOOK	0
1085	Saint Louis Airport	St. Louis	Senegal	XLS	GOSS	0
1086	Bakel Airport	Bakel	Senegal	BXE	GOTB	0
1088	Tambacounda Airport	Tambacounda	Senegal	TUD	GOTT	0
1089	Aioun el Atrouss Airport	Aioun El Atrouss	Mauritania	IEO	GQNA	0
1090	Tidjikja Airport	Tidjikja	Mauritania	TIY	GQND	0
1091	Kiffa Airport	Kiffa	Mauritania	KFA	GQNF	0
1094	Nouakchott International Airport	Nouakschott	Mauritania	NKC	GQNN	0
1096	Atar International Airport	Atar	Mauritania	ATR	GQPA	0
1097	Nouadhibou International Airport	Nouadhibou	Mauritania	NDB	GQPP	0
1099	Fria Airport	Fira	Guinea	FIG	GUFA	0
1100	Faranah Airport	Faranah	Guinea	FAA	GUFH	0
1101	Tata Airport	Labe	Guinea	LEK	GULB	0
1103	Rabil Airport	Boa Vista	Cape Verde	BVC	GVBA	-1
1104	Maio Airport	Maio	Cape Verde	MMO	GVMA	-1
1107	Addis Ababa Bole International Airport	Addis Ababa	Ethiopia	ADD	HAAB	3
1109	Arba Minch Airport	Arba Minch	Ethiopia	AMH	HAAM	3
1110	Axum Airport	Axum	Ethiopia	AXU	HAAX	3
1111	Bahir Dar Airport	Bahar Dar	Ethiopia	BJR	HABD	3
1112	Aba Tenna Dejazmach Yilma International Airport	Dire Dawa	Ethiopia	DIR	HADR	3
1113	Gambella Airport	Gambella	Ethiopia	GMB	HAGM	3
1114	Gonder Airport	Gondar	Ethiopia	GDQ	HAGN	3
1116	Jimma Airport	Jimma	Ethiopia	JIM	HAJM	3
1117	Lalibella Airport	Lalibella	Ethiopia	LLI	HALL	3
1118	Mekele Airport	Makale	Ethiopia	MQX	HAMK	3
1119	Asosa Airport	Asosa	Ethiopia	ASO	HASO	3
1120	Bujumbura International Airport	Bujumbura	Burundi	BJM	HBBA	2
1121	Egal International Airport	Hargeisa	Somalia	HGA	HCMH	3
1122	Berbera Airport	Berbera	Somalia	BBO	HCMI	3
1123	Kisimayu Airport	Kismayu	Somalia	KMU	HCMK	3
1126	El Nouzha Airport	Alexandria	Egypt	ALY	HEAX	2
1127	Abu Simbel Airport	Abu Simbel	Egypt	ABS	HEBL	2
1128	Cairo International Airport	Cairo	Egypt	CAI	HECA	2
1130	Hurghada International Airport	Hurghada	Egypt	HRG	HEGN	2
1131	El Gora Airport	El Gorah	Egypt	EGR	HEGR	2
1132	Luxor International Airport	Luxor	Egypt	LXR	HELX	2
1133	Mersa Matruh Airport	Mersa-matruh	Egypt	MUH	HEMM	2
1134	Port Said Airport	Port Said	Egypt	PSD	HEPS	2
1135	St Catherine International Airport	St. Catherine	Egypt	SKV	HESC	2
1136	Aswan International Airport	Aswan	Egypt	ASW	HESN	2
1137	El Tor Airport	El-tor	Egypt	ELT	HETR	2
1138	Eldoret International Airport	Eldoret	Kenya	EDL	HKEL	3
1140	Kisumu Airport	Kisumu	Kenya	KIS	HKKI	3
1141	Kitale Airport	Kitale	Kenya	KTL	HKKT	3
1143	Lodwar Airport	Lodwar	Kenya	LOK	HKLO	3
1144	Manda Airstrip	Lamu	Kenya	LAU	HKLU	3
1145	Mombasa Moi International Airport	Mombasa	Kenya	MBA	HKMO	3
1147	Nairobi Wilson Airport	Nairobi	Kenya	WIL	HKNW	3
1149	Wajir Airport	Wajir	Kenya	WJR	HKWJ	3
1152	Ghat Airport	Ghat	Libya	GHT	HLGT	2
1153	Kufra Airport	Kufra	Libya	AKF	HLKF	2
1154	Benina International Airport	Benghazi	Libya	BEN	HLLB	2
1156	Sabha Airport	Sebha	Libya	SEB	HLLS	2
1157	Tripoli International Airport	Tripoli	Libya	TIP	HLLT	2
1162	Ghadames East Airport	Ghadames	Libya	LTD	HLTD	2
1164	Gisenyi Airport	Gisenyi	Rwanda	GYI	HRYG	2
1165	Kigali International Airport	Kigali	Rwanda	KGL	HRYR	2
1166	Kamembe Airport	Kamembe	Rwanda	KME	HRZA	2
1167	Dongola Airport	Dongola	Sudan	DOG	HSDN	3
1169	El Fasher Airport	El Fasher	Sudan	ELF	HSFS	3
1170	Kassala Airport	Kassala	Sudan	KSL	HSKA	3
1172	El Obeid Airport	El Obeid	Sudan	EBD	HSOB	3
1173	Juba International Airport	Juba	South Sudan	JUB	HSSJ	3
1174	Malakal Airport	Malakal	Sudan	MAK	HSSM	3
1175	Khartoum International Airport	Khartoum	Sudan	KRT	HSSS	3
1176	Arusha Airport	Arusha	Tanzania	ARK	HTAR	3
1177	Julius Nyerere International Airport	Dar Es Salaam	Tanzania	DAR	HTDA	3
1178	Dodoma Airport	Dodoma	Tanzania	DOD	HTDO	3
1179	Iringa Airport	Iringa	Tanzania	IRI	HTIR	3
1180	Kilimanjaro International Airport	Kilimanjaro	Tanzania	JRO	HTKJ	3
1181	Lake Manyara Airport	Lake Manyara	Tanzania	LKY	HTLM	3
1182	Mtwara Airport	Mtwara	Tanzania	MYW	HTMT	3
1183	Mwanza Airport	Mwanza	Tanzania	MWZ	HTMW	3
1184	Pemba Airport	Pemba	Tanzania	PMA	HTPE	3
1185	Tanga Airport	Tanga	Tanzania	TGT	HTTG	3
1186	Abeid Amani Karume International Airport	Zanzibar	Tanzania	ZNZ	HTZA	3
1187	Entebbe International Airport	Entebbe	Uganda	EBB	HUEN	3
1189	Soroti Airport	Soroti	Uganda	SRT	HUSO	3
1190	Tirana International Airport Mother Teresa	Tirana	Albania	TIA	LATI	1
1191	Burgas Airport	Bourgas	Bulgaria	BOJ	LBBG	2
1192	Gorna Oryahovitsa Airport	Gorna Orechovica	Bulgaria	GOZ	LBGO	2
1193	Plovdiv International Airport	Plovdiv	Bulgaria	PDV	LBPD	2
1194	Sofia Airport	Sofia	Bulgaria	SOF	LBSF	2
1196	Varna Airport	Varna	Bulgaria	VAR	LBWN	2
1197	Larnaca International Airport	Larnaca	Cyprus	LCA	LCLK	2
1198	Paphos International Airport	Paphos	Cyprus	PFO	LCPH	2
1199	RAF Akrotiri	Akrotiri	Cyprus	AKT	LCRA	0
1200	Dubrovnik Airport	Dubrovnik	Croatia	DBV	LDDU	1
1202	Osijek Airport	Osijek	Croatia	OSI	LDOS	1
1203	Pula Airport	Pula	Croatia	PUY	LDPL	1
1205	Rijeka Airport	Rijeka	Croatia	RJK	LDRI	1
